plane u v itype x0 y0 irot nvertices vx_0 vy_0 vx_1 vy_1 vx_2 vy_2 vx_3 vy_3 vx_4 vy_4 vx_5 vy_5 vx_6 vy_6 icassette_0 icassette_1 trigRate trigLinks dataRate_ld dataLinks_ld dataRate_hd dataLinks_hd MB wagon isEngine nROCs power mrot phi HDorLD hash hash_hdld dataPp0 trigPp0 dataPp0_type trigPp0_type engineType
33 2 2 aIe 167.44 290.02 4 4 102.1 349.0 251.2 262.9 251.2 338.4 167.4 386.7 102.1 349.0 0.0 0.0 0.0 0.0 1 0 0.992 2.0 0.783 1.0 0.783 1.0 1 0 False 6 7.2 0 60.0 1 3302020 3302021 33200.0 33210.0 A A N
33 2 3 FIe 83.72 435.02 1 6 83.7 338.4 167.4 386.7 167.4 483.4 83.7 531.7 0.0 483.4 0.0 386.7 83.7 338.4 1 0 0.921 2.0 0.954 1.0 0.958 1.0 1 0 False 6 7.2 0 79.107 1 3302030 3302031 33200.0 33210.0 A A N
33 2 4 FI 0.0 580.03 2 6 0.0 483.4 83.7 531.7 83.7 628.4 0.0 676.7 -83.7 628.4 -83.7 531.7 0.0 483.4 1 1 0.793 2.0 0.701 1.0 0.704 1.0 5 0 False 6 7.2 0 90.0 1 3302040 3302041 33300.0 33310.0 A A N
33 2 5 FI -83.72 725.04 2 6 -83.7 628.4 0.0 676.7 0.0 773.4 -83.7 821.7 -167.4 773.4 -167.4 676.7 -83.7 628.4 1 1 0.743 2.0 0.513 1.0 0.512 1.0 5 0 True 6 7.2 0 96.587 1 3302050 3302051 33300.0 33310.0 A A N
33 2 6 FO -167.44 870.05 5 6 -167.4 773.4 -83.7 821.7 -83.7 918.4 -167.4 966.7 -251.2 918.4 -251.2 821.7 -167.4 773.4 1 1 0.699 2.0 0.273 1.0 0.26 1.0 15 1 False 3 3.6 0 100.893 0 3302060 3302060 33300.0 33310.0 A A N
33 2 7 FO -251.16 1015.06 5 6 -251.2 918.4 -167.4 966.7 -167.4 1063.4 -251.2 1111.7 -334.9 1063.4 -334.9 966.7 -251.2 918.4 1 1 0.674 2.0 0.247 1.0 0.24 1.0 15 1 False 3 3.6 0 103.898 0 3302070 3302070 33300.0 33310.0 A A N
33 2 8 FO -334.88 1160.06 5 6 -334.9 1063.4 -251.2 1111.7 -251.2 1208.4 -334.9 1256.7 -418.6 1208.4 -418.6 1111.7 -334.9 1063.4 1 1 0.667 2.0 0.234 1.0 0.231 1.0 15 1 False 3 3.6 0 106.102 0 3302080 3302080 33300.0 33310.0 A A E
33 2 9 FO -418.6 1305.07 5 6 -418.6 1208.4 -334.9 1256.7 -334.9 1353.4 -418.6 1401.7 -502.3 1353.4 -502.3 1256.7 -418.6 1208.4 1 1 0.663 2.0 0.228 1.0 0.226 1.0 15 0 True 3 3.6 0 107.784 0 3302090 3302090 33300.0 33310.0 A A W
33 2 10 FO -502.32 1450.08 5 6 -502.3 1353.4 -418.6 1401.7 -418.6 1498.4 -502.3 1546.8 -586.0 1498.4 -586.0 1401.7 -502.3 1353.4 1 1 0.655 2.0 0.223 1.0 0.223 1.0 15 0 False 3 3.6 0 109.107 0 3302100 3302100 33300.0 33310.0 A A N
33 2 11 FO -586.04 1595.09 5 6 -586.0 1498.4 -502.3 1546.8 -502.3 1643.4 -586.0 1691.8 -669.8 1643.4 -669.8 1546.8 -586.0 1498.4 1 1 0.658 2.0 0.222 1.0 0.221 1.0 15 0 False 3 3.6 0 110.173 0 3302110 3302110 33300.0 33310.0 A A N
33 2 12 aOe -669.76 1740.1 2 4 -586.0 1788.4 -753.5 1691.8 -669.8 1643.4 -586.0 1691.8 -586.0 1788.4 0.0 0.0 0.0 0.0 1 1 0.646 1.0 0.144 1.0 0.144 1.0 15 0 False 3 3.6 0 111.052 0 3302120 3302120 33300.0 33310.0 A A N
33 3 0 FI 502.32 0.0 0 6 502.3 -96.7 586.0 -48.3 586.0 48.3 502.3 96.7 418.6 48.3 418.6 -48.3 502.3 -96.7 0 0 0.962 2.0 1.011 2.0 1.012 2.0 0 0 False 6 7.2 0 0.0 1 3303000 3303001 33000.0 33010.0 A A N
33 3 1 FIe 418.6 145.01 0 6 418.6 48.3 502.3 96.7 502.3 193.3 418.6 241.7 334.9 193.3 334.9 96.7 418.6 48.3 0 0 1.013 2.0 1.067 2.0 1.071 2.0 0 0 False 6 7.2 0 19.107 1 3303010 3303011 33000.0 33010.0 A A N
33 3 2 FIe 334.88 290.02 1 6 334.9 193.3 418.6 241.7 418.6 338.4 334.9 386.7 251.2 338.4 251.2 241.7 334.9 193.3 0 1 0.959 2.0 0.993 2.0 0.994 2.0 6 0 False 6 7.2 0 40.894 1 3303020 3303021 33100.0 33110.0 A A N
33 3 3 FI 251.16 435.02 1 6 251.2 338.4 334.9 386.7 334.9 483.4 251.2 531.7 167.4 483.4 167.4 386.7 251.2 338.4 1 0 0.867 2.0 0.852 1.0 0.853 1.0 1 0 False 6 7.2 0 60.0 1 3303030 3303031 33200.0 33210.0 A A N
33 3 4 FI 167.44 580.03 1 6 167.4 483.4 251.2 531.7 251.2 628.4 167.4 676.7 83.7 628.4 83.7 531.7 167.4 483.4 1 0 0.793 2.0 0.672 1.0 0.675 1.0 3 0 False 6 7.2 0 73.898 1 3303040 3303041 33200.0 33211.0 A B N
33 3 5 FI 83.72 725.04 1 6 83.7 628.4 167.4 676.7 167.4 773.4 83.7 821.7 0.0 773.4 0.0 676.7 83.7 628.4 1 0 0.742 2.0 0.513 1.0 0.512 1.0 3 0 False 6 7.2 0 83.413 1 3303050 3303051 33200.0 33211.0 A B N
33 3 6 FO 0.0 870.05 5 6 0.0 773.4 83.7 821.7 83.7 918.4 0.0 966.7 -83.7 918.4 -83.7 821.7 0.0 773.4 1 1 0.706 2.0 0.277 1.0 0.263 1.0 26 1 False 3 3.6 0 90.0 0 3303060 3303060 33301.0 33311.0 B B E
33 3 7 FO -83.72 1015.06 5 6 -83.7 918.4 0.0 966.7 0.0 1063.4 -83.7 1111.7 -167.4 1063.4 -167.4 966.7 -83.7 918.4 1 1 0.681 2.0 0.253 1.0 0.245 1.0 26 0 True 3 3.6 0 94.715 0 3303070 3303070 33301.0 33311.0 B B W
33 3 8 FO -167.44 1160.06 5 6 -167.4 1063.4 -83.7 1111.7 -83.7 1208.4 -167.4 1256.7 -251.2 1208.4 -251.2 1111.7 -167.4 1063.4 1 1 0.673 2.0 0.237 1.0 0.233 1.0 26 0 False 3 3.6 0 98.213 0 3303080 3303080 33301.0 33311.0 B B N
33 3 9 FO -251.16 1305.07 5 6 -251.2 1208.4 -167.4 1256.7 -167.4 1353.4 -251.2 1401.7 -334.9 1353.4 -334.9 1256.7 -251.2 1208.4 1 1 0.661 2.0 0.224 1.0 0.223 1.0 27 1 False 3 3.6 0 100.893 0 3303090 3303090 33301.0 33310.0 B A N
33 3 10 FO -334.88 1450.08 5 6 -334.9 1353.4 -251.2 1401.7 -251.2 1498.4 -334.9 1546.8 -418.6 1498.4 -418.6 1401.7 -334.9 1353.4 1 1 0.658 2.0 0.223 1.0 0.222 1.0 27 1 False 3 3.6 0 103.004 0 3303100 3303100 33301.0 33310.0 B A E
33 3 11 FO -418.6 1595.09 5 6 -418.6 1498.4 -334.9 1546.8 -334.9 1643.4 -418.6 1691.8 -502.3 1643.4 -502.3 1546.8 -418.6 1498.4 1 1 0.656 2.0 0.225 1.0 0.223 1.0 27 0 True 3 3.6 0 104.705 0 3303110 3303110 33301.0 33310.0 B A W
33 3 12 FOe -502.32 1740.1 5 6 -502.3 1643.4 -418.6 1691.8 -418.6 1788.4 -502.3 1836.8 -586.0 1788.4 -586.0 1691.8 -502.3 1643.4 1 1 0.649 2.0 0.22 1.0 0.219 1.0 27 0 False 3 3.6 0 106.102 0 3303120 3303120 33301.0 33310.0 B A N
33 4 0 FI 669.76 0.0 0 6 669.8 -96.7 753.5 -48.3 753.5 48.3 669.8 96.7 586.0 48.3 586.0 -48.3 669.8 -96.7 0 0 0.808 2.0 0.709 1.0 0.713 1.0 0 0 True 6 7.2 0 0.0 1 3304000 3304001 33000.0 33010.0 A A N
33 4 1 FI 586.04 145.01 0 6 586.0 48.3 669.8 96.7 669.8 193.3 586.0 241.7 502.3 193.3 502.3 96.7 586.0 48.3 0 0 0.813 2.0 0.769 1.0 0.772 1.0 2 0 False 6 7.2 0 13.898 1 3304010 3304011 33000.0 33010.0 A A N
33 4 2 FI 502.32 290.02 1 6 502.3 193.3 586.0 241.7 586.0 338.4 502.3 386.7 418.6 338.4 418.6 241.7 502.3 193.3 0 1 0.826 2.0 0.775 1.0 0.779 1.0 4 0 False 6 7.2 0 30.0 1 3304020 3304021 33100.0 33110.0 A A N
33 4 3 FI 418.6 435.02 1 6 418.6 338.4 502.3 386.7 502.3 483.4 418.6 531.7 334.9 483.4 334.9 386.7 418.6 338.4 0 1 0.799 2.0 0.707 1.0 0.71 1.0 6 0 False 6 7.2 0 46.102 1 3304030 3304031 33100.0 33110.0 A A N
33 4 4 FI 334.88 580.03 1 6 334.9 483.4 418.6 531.7 418.6 628.4 334.9 676.7 251.2 628.4 251.2 531.7 334.9 483.4 1 0 0.767 2.0 0.597 1.0 0.598 1.0 1 0 True 6 7.2 0 60.0 1 3304040 3304041 33200.0 33210.0 A A N
33 4 5 FI 251.16 725.04 1 6 251.2 628.4 334.9 676.7 334.9 773.4 251.2 821.7 167.4 773.4 167.4 676.7 251.2 628.4 1 0 0.743 2.0 0.485 1.0 0.484 1.0 3 0 True 6 7.2 0 70.893 1 3304050 3304051 33200.0 33211.0 A B N
33 4 6 FO 167.44 870.05 1 6 167.4 773.4 251.2 821.7 251.2 918.4 167.4 966.7 83.7 918.4 83.7 821.7 167.4 773.4 1 0 0.707 2.0 0.273 1.0 0.26 1.0 13 0 False 3 3.6 0 79.107 0 3304060 3304060 33200.0 33210.0 A A N
33 4 7 FO 83.72 1015.06 5 6 83.7 918.4 167.4 966.7 167.4 1063.4 83.7 1111.7 0.0 1063.4 0.0 966.7 83.7 918.4 1 1 0.688 2.0 0.247 1.0 0.241 1.0 25 1 False 3 3.6 0 85.285 0 3304070 3304070 33300.0 33310.0 A A N
33 4 8 FO 0.0 1160.06 5 6 0.0 1063.4 83.7 1111.7 83.7 1208.4 0.0 1256.7 -83.7 1208.4 -83.7 1111.7 0.0 1063.4 1 1 0.67 2.0 0.237 1.0 0.233 1.0 25 1 False 3 3.6 0 90.0 0 3304080 3304080 33300.0 33310.0 A A N
33 4 9 FO -83.72 1305.07 5 6 -83.7 1208.4 0.0 1256.7 0.0 1353.4 -83.7 1401.7 -167.4 1353.4 -167.4 1256.7 -83.7 1208.4 1 1 0.664 2.0 0.228 1.0 0.226 1.0 25 1 False 3 3.6 0 93.67 0 3304090 3304090 33300.0 33310.0 A A E
33 4 10 FO -167.44 1450.08 5 6 -167.4 1353.4 -83.7 1401.7 -83.7 1498.4 -167.4 1546.8 -251.2 1498.4 -251.2 1401.7 -167.4 1353.4 1 1 0.658 2.0 0.226 1.0 0.224 1.0 25 0 True 3 3.6 0 96.587 0 3304100 3304100 33300.0 33310.0 A A W
33 4 11 FO -251.16 1595.09 5 6 -251.2 1498.4 -167.4 1546.8 -167.4 1643.4 -251.2 1691.8 -334.9 1643.4 -334.9 1546.8 -251.2 1498.4 1 1 0.657 2.0 0.223 1.0 0.222 1.0 25 0 False 3 3.6 0 98.948 0 3304110 3304110 33300.0 33310.0 A A N
33 4 12 FOe -334.88 1740.1 5 6 -334.9 1643.4 -251.2 1691.8 -251.2 1788.4 -334.9 1836.8 -418.6 1788.4 -418.6 1691.8 -334.9 1643.4 1 1 0.651 2.0 0.219 1.0 0.218 1.0 25 0 False 3 3.6 0 100.893 0 3304120 3304120 33300.0 33310.0 A A N
33 5 0 FO 837.2 0.0 0 6 837.2 -96.7 920.9 -48.3 920.9 48.3 837.2 96.7 753.5 48.3 753.5 -48.3 837.2 -96.7 0 0 0.742 2.0 0.343 1.0 0.313 1.0 8 0 False 3 3.6 0 0.0 0 3305000 3305000 33000.0 33010.0 A A N
33 5 1 FI 753.48 145.01 0 6 753.5 48.3 837.2 96.7 837.2 193.3 753.5 241.7 669.8 193.3 669.8 96.7 753.5 48.3 0 0 0.761 2.0 0.557 1.0 0.558 1.0 2 0 True 6 7.2 0 10.894 1 3305010 3305011 33000.0 33010.0 A A N
33 5 2 FI 669.76 290.02 0 6 669.8 193.3 753.5 241.7 753.5 338.4 669.8 386.7 586.0 338.4 586.0 241.7 669.8 193.3 0 0 0.757 2.0 0.577 1.0 0.578 1.0 2 0 False 6 7.2 0 23.414 1 3305020 3305021 33000.0 33010.0 A A N
33 5 3 FI 586.04 435.02 1 6 586.0 338.4 669.8 386.7 669.8 483.4 586.0 531.7 502.3 483.4 502.3 386.7 586.0 338.4 0 1 0.753 2.0 0.542 1.0 0.543 1.0 4 0 True 6 7.2 0 36.587 1 3305030 3305031 33100.0 33110.0 A A N
33 5 4 FI 502.32 580.03 1 6 502.3 483.4 586.0 531.7 586.0 628.4 502.3 676.7 418.6 628.4 418.6 531.7 502.3 483.4 0 1 0.745 2.0 0.488 1.0 0.487 1.0 6 0 True 6 7.2 0 49.107 1 3305040 3305041 33100.0 33110.0 A A N
33 5 5 FO 418.6 725.04 1 6 418.6 628.4 502.3 676.7 502.3 773.4 418.6 821.7 334.9 773.4 334.9 676.7 418.6 628.4 1 0 0.723 2.0 0.291 1.0 0.273 1.0 9 0 False 3 3.6 0 60.0 0 3305050 3305050 33200.0 33210.0 A A N
33 5 6 FO 334.88 870.05 1 6 334.9 773.4 418.6 821.7 418.6 918.4 334.9 966.7 251.2 918.4 251.2 821.7 334.9 773.4 1 0 0.694 2.0 0.264 1.0 0.254 1.0 11 0 False 3 3.6 0 68.948 0 3305060 3305060 33200.0 33210.0 A A N
33 5 7 FO 251.16 1015.06 1 6 251.2 918.4 334.9 966.7 334.9 1063.4 251.2 1111.7 167.4 1063.4 167.4 966.7 251.2 918.4 1 0 0.684 2.0 0.249 1.0 0.242 1.0 13 0 False 3 3.6 0 76.102 0 3305070 3305070 33200.0 33210.0 A A N
33 5 8 FO 167.44 1160.06 1 6 167.4 1063.4 251.2 1111.7 251.2 1208.4 167.4 1256.7 83.7 1208.4 83.7 1111.7 167.4 1063.4 1 0 0.671 2.0 0.237 1.0 0.233 1.0 19 0 False 3 3.6 0 81.787 0 3305080 3305080 33200.0 33210.0 A A N
33 5 9 FO 83.72 1305.07 5 6 83.7 1208.4 167.4 1256.7 167.4 1353.4 83.7 1401.7 0.0 1353.4 0.0 1256.7 83.7 1208.4 1 1 0.663 2.0 0.229 1.0 0.227 1.0 23 1 False 3 3.6 0 86.33 0 3305090 3305090 33300.0 33310.0 A A N
33 5 10 FO 0.0 1450.08 5 6 0.0 1353.4 83.7 1401.7 83.7 1498.4 0.0 1546.8 -83.7 1498.4 -83.7 1401.7 0.0 1353.4 1 1 0.658 2.0 0.223 1.0 0.222 1.0 23 1 False 3 3.6 0 90.0 0 3305100 3305100 33300.0 33310.0 A A E
33 5 11 FO -83.72 1595.09 5 6 -83.7 1498.4 0.0 1546.8 0.0 1643.4 -83.7 1691.8 -167.4 1643.4 -167.4 1546.8 -83.7 1498.4 1 1 0.658 2.0 0.222 1.0 0.221 1.0 23 0 True 3 3.6 0 93.004 0 3305110 3305110 33300.0 33310.0 A A W
33 5 12 FOe -167.44 1740.1 5 6 -167.4 1643.4 -83.7 1691.8 -83.7 1788.4 -167.4 1836.8 -251.2 1788.4 -251.2 1691.8 -167.4 1643.4 1 1 0.648 2.0 0.219 1.0 0.218 1.0 23 0 False 3 3.6 0 95.496 0 3305120 3305120 33300.0 33310.0 A A N
33 5 13 dOe -251.16 1885.1 1 5 -167.4 1836.8 -167.4 1885.1 -334.9 1885.1 -334.9 1836.8 -251.2 1788.4 -167.4 1836.8 0.0 0.0 1 1 0.646 1.0 0.144 1.0 0.144 1.0 23 0 False 2 2.4 0 97.589 0 3305130 3305130 33300.0 33310.0 A A N
33 6 0 FO 1004.64 0.0 0 6 1004.6 -96.7 1088.4 -48.3 1088.4 48.3 1004.6 96.7 920.9 48.3 920.9 -48.3 1004.6 -96.7 0 0 0.701 2.0 0.265 1.0 0.254 1.0 8 0 False 3 3.6 0 0.0 0 3306000 3306000 33000.0 33010.0 A A N
33 6 1 FO 920.92 145.01 0 6 920.9 48.3 1004.6 96.7 1004.6 193.3 920.9 241.7 837.2 193.3 837.2 96.7 920.9 48.3 0 0 0.703 2.0 0.286 1.0 0.269 1.0 10 0 False 3 3.6 0 8.948 0 3306010 3306010 33000.0 33010.0 A A N
33 6 2 FO 837.2 290.02 0 6 837.2 193.3 920.9 241.7 920.9 338.4 837.2 386.7 753.5 338.4 753.5 241.7 837.2 193.3 0 0 0.73 2.0 0.294 1.0 0.275 1.0 12 0 False 3 3.6 0 19.107 0 3306020 3306020 33000.0 33010.0 A A N
33 6 3 FO 753.48 435.02 4 6 753.5 338.4 837.2 386.7 837.2 483.4 753.5 531.7 669.8 483.4 669.8 386.7 753.5 338.4 0 1 0.723 2.0 0.293 1.0 0.274 1.0 28 1 False 3 3.6 0 30.0 0 3306030 3306030 33101.0 33111.0 B B E
33 6 4 FO 669.76 580.03 4 6 669.8 483.4 753.5 531.7 753.5 628.4 669.8 676.7 586.0 628.4 586.0 531.7 669.8 483.4 0 1 0.712 2.0 0.282 1.0 0.266 1.0 14 1 False 3 3.6 0 40.893 0 3306040 3306040 33100.0 33110.0 A A N
33 6 5 FO 586.04 725.04 4 6 586.0 628.4 669.8 676.7 669.8 773.4 586.0 821.7 502.3 773.4 502.3 676.7 586.0 628.4 0 1 0.698 2.0 0.266 1.0 0.254 1.0 16 1 False 3 3.6 0 51.052 0 3306050 3306050 33100.0 33110.0 A A N
33 6 6 FO 502.32 870.05 1 6 502.3 773.4 586.0 821.7 586.0 918.4 502.3 966.7 418.6 918.4 418.6 821.7 502.3 773.4 1 0 0.685 2.0 0.251 1.0 0.244 1.0 9 0 False 3 3.6 0 60.0 0 3306060 3306060 33200.0 33210.0 A A N
33 6 7 FO 418.6 1015.06 1 6 418.6 918.4 502.3 966.7 502.3 1063.4 418.6 1111.7 334.9 1063.4 334.9 966.7 418.6 918.4 1 0 0.687 2.0 0.243 1.0 0.238 1.0 11 0 False 3 3.6 0 67.589 0 3306070 3306070 33200.0 33210.0 A A N
33 6 8 FO 334.88 1160.06 1 6 334.9 1063.4 418.6 1111.7 418.6 1208.4 334.9 1256.7 251.2 1208.4 251.2 1111.7 334.9 1063.4 1 0 0.664 2.0 0.235 1.0 0.232 1.0 13 0 True 3 3.6 0 73.898 0 3306080 3306080 33200.0 33210.0 A A W
33 6 9 FO 251.16 1305.07 1 6 251.2 1208.4 334.9 1256.7 334.9 1353.4 251.2 1401.7 167.4 1353.4 167.4 1256.7 251.2 1208.4 1 0 0.665 2.0 0.227 1.0 0.225 1.0 19 0 True 3 3.6 0 79.107 0 3306090 3306090 33200.0 33210.0 A A W
33 6 10 FO 167.44 1450.08 1 6 167.4 1353.4 251.2 1401.7 251.2 1498.4 167.4 1546.8 83.7 1498.4 83.7 1401.7 167.4 1353.4 1 0 0.659 2.0 0.225 1.0 0.223 1.0 21 0 True 3 3.6 0 83.413 0 3306100 3306100 33201.0 33210.0 B A W
33 6 11 FO 83.72 1595.09 5 6 83.7 1498.4 167.4 1546.8 167.4 1643.4 83.7 1691.8 0.0 1643.4 0.0 1546.8 83.7 1498.4 1 0 0.656 2.0 0.221 1.0 0.22 1.0 21 0 False 3 3.6 0 86.996 0 3306110 3306110 33201.0 33210.0 B A N
33 6 12 bOe 0.0 1740.1 2 5 83.7 1788.4 -83.7 1788.4 -83.7 1691.8 -0.0 1643.4 83.7 1691.8 83.7 1788.4 0.0 0.0 1 0 0.644 1.0 0.192 1.0 0.192 1.0 21 0 False 3 3.6 0 90.0 0 3306120 3306120 33201.0 33210.0 B A N
33 7 0 FO 1172.09 0.0 0 6 1172.1 -96.7 1255.8 -48.3 1255.8 48.3 1172.1 96.7 1088.4 48.3 1088.4 -48.3 1172.1 -96.7 0 0 0.671 2.0 0.242 1.0 0.237 1.0 8 0 True 3 3.6 0 0.0 0 3307000 3307000 33000.0 33010.0 A A W
33 7 1 FO 1088.37 145.01 0 6 1088.4 48.3 1172.1 96.7 1172.1 193.3 1088.4 241.7 1004.6 193.3 1004.6 96.7 1088.4 48.3 0 0 0.676 2.0 0.249 1.0 0.243 1.0 10 0 False 3 3.6 0 7.589 0 3307010 3307010 33000.0 33010.0 A A N
33 7 2 FO 1004.64 290.02 0 6 1004.6 193.3 1088.4 241.7 1088.4 338.4 1004.6 386.7 920.9 338.4 920.9 241.7 1004.6 193.3 0 0 0.688 2.0 0.252 1.0 0.245 1.0 12 0 False 3 3.6 0 16.102 0 3307020 3307020 33000.0 33010.0 A A N
33 7 3 FO 920.92 435.02 4 6 920.9 338.4 1004.6 386.7 1004.6 483.4 920.9 531.7 837.2 483.4 837.2 386.7 920.9 338.4 0 1 0.693 2.0 0.259 1.0 0.25 1.0 24 1 False 3 3.6 0 25.285 0 3307030 3307030 33100.0 33110.0 A A N
33 7 4 FO 837.2 580.03 4 6 837.2 483.4 920.9 531.7 920.9 628.4 837.2 676.7 753.5 628.4 753.5 531.7 837.2 483.4 0 1 0.693 2.0 0.255 1.0 0.247 1.0 28 0 True 3 3.6 0 34.715 0 3307040 3307040 33101.0 33111.0 B B W
33 7 5 FO 753.48 725.04 4 6 753.5 628.4 837.2 676.7 837.2 773.4 753.5 821.7 669.8 773.4 669.8 676.7 753.5 628.4 0 1 0.681 2.0 0.25 1.0 0.243 1.0 14 1 False 3 3.6 0 43.898 0 3307050 3307050 33100.0 33110.0 A A N
33 7 6 FO 669.76 870.05 4 6 669.8 773.4 753.5 821.7 753.5 918.4 669.8 966.7 586.0 918.4 586.0 821.7 669.8 773.4 0 1 0.675 2.0 0.244 1.0 0.239 1.0 16 1 False 3 3.6 0 52.411 0 3307060 3307060 33100.0 33110.0 A A N
33 7 7 FO 586.04 1015.06 1 6 586.0 918.4 669.8 966.7 669.8 1063.4 586.0 1111.7 502.3 1063.4 502.3 966.7 586.0 918.4 1 0 0.667 2.0 0.236 1.0 0.233 1.0 9 0 True 3 3.6 0 60.0 0 3307070 3307070 33200.0 33210.0 A A W
33 7 8 FO 502.32 1160.06 1 6 502.3 1063.4 586.0 1111.7 586.0 1208.4 502.3 1256.7 418.6 1208.4 418.6 1111.7 502.3 1063.4 1 0 0.669 2.0 0.23 1.0 0.227 1.0 11 0 True 3 3.6 0 66.587 0 3307080 3307080 33200.0 33210.0 A A W
33 7 9 FO 418.6 1305.07 1 6 418.6 1208.4 502.3 1256.7 502.3 1353.4 418.6 1401.7 334.9 1353.4 334.9 1256.7 418.6 1208.4 1 0 0.661 2.0 0.229 1.0 0.227 1.0 13 1 False 3 3.6 0 72.216 0 3307090 3307090 33200.0 33210.0 A A E
33 7 10 FO 334.88 1450.08 1 6 334.9 1353.4 418.6 1401.7 418.6 1498.4 334.9 1546.8 251.2 1498.4 251.2 1401.7 334.9 1353.4 1 0 0.657 2.0 0.223 1.0 0.222 1.0 19 1 False 3 3.6 0 76.996 0 3307100 3307100 33200.0 33210.0 A A E
33 7 11 FO 251.16 1595.09 1 6 251.2 1498.4 334.9 1546.8 334.9 1643.4 251.2 1691.8 167.4 1643.4 167.4 1546.8 251.2 1498.4 1 0 0.658 2.0 0.225 1.0 0.223 1.0 21 1 False 3 3.6 0 81.052 0 3307110 3307110 33201.0 33210.0 B A E
33 7 12 FOe 167.44 1740.1 5 6 167.4 1643.4 251.2 1691.8 251.2 1788.4 167.4 1836.8 83.7 1788.4 83.7 1691.8 167.4 1643.4 1 0 0.648 2.0 0.219 1.0 0.218 1.0 21 1 False 3 3.6 0 84.504 0 3307120 3307120 33201.0 33210.0 B A N
33 8 0 FO 1339.53 0.0 0 6 1339.5 -96.7 1423.2 -48.3 1423.2 48.3 1339.5 96.7 1255.8 48.3 1255.8 -48.3 1339.5 -96.7 0 0 0.666 2.0 0.229 1.0 0.227 1.0 8 1 False 3 3.6 0 0.0 0 3308000 3308000 33000.0 33010.0 A A E
33 8 1 FO 1255.81 145.01 0 6 1255.8 48.3 1339.5 96.7 1339.5 193.3 1255.8 241.7 1172.1 193.3 1172.1 96.7 1255.8 48.3 0 0 0.67 2.0 0.234 1.0 0.231 1.0 10 0 True 3 3.6 0 6.587 0 3308010 3308010 33000.0 33010.0 A A W
33 8 2 FO 1172.09 290.02 0 6 1172.1 193.3 1255.8 241.7 1255.8 338.4 1172.1 386.7 1088.4 338.4 1088.4 241.7 1172.1 193.3 0 0 0.673 2.0 0.239 1.0 0.235 1.0 12 0 True 3 3.6 0 13.898 0 3308020 3308020 33000.0 33010.0 A A W
33 8 3 FO 1088.37 435.02 0 6 1088.4 338.4 1172.1 386.7 1172.1 483.4 1088.4 531.7 1004.6 483.4 1004.6 386.7 1088.4 338.4 0 0 0.674 2.0 0.24 1.0 0.235 1.0 18 0 False 3 3.6 0 21.787 0 3308030 3308030 33000.0 33010.0 A A N
33 8 4 FO 1004.64 580.03 4 6 1004.6 483.4 1088.4 531.7 1088.4 628.4 1004.6 676.7 920.9 628.4 920.9 531.7 1004.6 483.4 0 1 0.674 2.0 0.242 1.0 0.237 1.0 24 1 False 3 3.6 0 30.0 0 3308040 3308040 33100.0 33110.0 A A N
33 8 5 FO 920.92 725.04 4 6 920.9 628.4 1004.6 676.7 1004.6 773.4 920.9 821.7 837.2 773.4 837.2 676.7 920.9 628.4 0 1 0.673 2.0 0.238 1.0 0.234 1.0 28 0 False 3 3.6 0 38.213 0 3308050 3308050 33101.0 33111.0 B B N
33 8 6 FO 837.2 870.05 4 6 837.2 773.4 920.9 821.7 920.9 918.4 837.2 966.7 753.5 918.4 753.5 821.7 837.2 773.4 0 1 0.67 2.0 0.237 1.0 0.233 1.0 14 1 False 3 3.6 0 46.102 0 3308060 3308060 33100.0 33110.0 A A E
33 8 7 FO 753.48 1015.06 4 6 753.5 918.4 837.2 966.7 837.2 1063.4 753.5 1111.7 669.8 1063.4 669.8 966.7 753.5 918.4 0 1 0.666 2.0 0.23 1.0 0.228 1.0 16 1 False 3 3.6 0 53.413 0 3308070 3308070 33100.0 33110.0 A A E
33 8 8 FO 669.76 1160.06 1 6 669.8 1063.4 753.5 1111.7 753.5 1208.4 669.8 1256.7 586.0 1208.4 586.0 1111.7 669.8 1063.4 1 0 0.662 2.0 0.228 1.0 0.227 1.0 9 1 False 3 3.6 0 60.0 0 3308080 3308080 33200.0 33210.0 A A E
33 8 9 FO 586.04 1305.07 1 6 586.0 1208.4 669.8 1256.7 669.8 1353.4 586.0 1401.7 502.3 1353.4 502.3 1256.7 586.0 1208.4 1 0 0.655 2.0 0.225 1.0 0.224 1.0 11 1 False 3 3.6 0 65.818 0 3308090 3308090 33200.0 33210.0 A A E
33 8 10 FO 502.32 1450.08 1 6 502.3 1353.4 586.0 1401.7 586.0 1498.4 502.3 1546.8 418.6 1498.4 418.6 1401.7 502.3 1353.4 1 0 0.651 2.0 0.224 1.0 0.223 1.0 13 1 False 3 3.6 0 70.893 0 3308100 3308100 33200.0 33210.0 A A N
33 8 11 FO 418.6 1595.09 1 6 418.6 1498.4 502.3 1546.8 502.3 1643.4 418.6 1691.8 334.9 1643.4 334.9 1546.8 418.6 1498.4 1 0 0.655 2.0 0.223 1.0 0.222 1.0 19 1 False 3 3.6 0 75.295 0 3308110 3308110 33200.0 33210.0 A A N
33 8 12 FOe 334.88 1740.1 1 6 334.9 1643.4 418.6 1691.8 418.6 1788.4 334.9 1836.8 251.2 1788.4 251.2 1691.8 334.9 1643.4 1 0 0.654 2.0 0.219 1.0 0.219 1.0 21 1 False 3 3.6 0 79.107 0 3308120 3308120 33201.0 33210.0 B A N
